Game_ID,Game_Name,Genre,Platform,Country,Region,Player_ID,Age_Group,Gender,Device,Play_Date,Session_Duration_Min,Daily_Active_Users,Monthly_Active_Users,Revenue_USD,In_App_Purchases_USD,Purchases_Count,Average_Purchase_Value,Retention_Rate,Game_Rating,Tournament,Premium_User
G008,Honor of Kings,MOBA,Mobile,China,Asia,P000157,18-24,Female,iOS,2026-04-25,150,474663,6170619,76672.0,34908.58,2550,13.69,49.32,3.8,Yes,Yes
G005,Honor of Kings,MOBA,Mobile,Pakistan,Asia,P000158,35-44,Female,iOS,2025-07-14,205,398449,7968980,21908.98,16619.51,4637,3.58,61.39,3.5,Yes,No
G007,Undawn,RPG,Mobile,USA,North America,P000159,25-34,Female,Android,2026-06-23,221,347398,4168776,20458.06,15828.89,227,69.73,85.01,4.5,Yes,No
G006,Undawn,RPG,Mobile,Japan,Asia,P000160,45+,Female,iOS,2025-09-03,19,203902,2039020,162178.95,93759.45,1906,49.19,27.76,4.4,No,Yes
G010,Arena of Valor,MOBA,Mobile,Pakistan,Asia,P000161,18-24,Male,Android,2025-05-22,118,226763,4535260,182959.31,164263.93,4956,33.14,67.66,4.1,Yes,No
G007,Speed Drifters,Racing,Mobile,Brazil,South America,P000162,25-34,Male,PC,2025-02-26,136,119439,1911024,1697.78,1392.88,4208,0.33,72.62,4.8,Yes,No
G006,Honor of Kings,MOBA,Mobile,Indonesia,Asia,P000163,35-44,Male,PC,2025-11-28,137,478956,4789560,95326.86,38330.62,4635,8.27,55.85,5.0,Yes,No
G010,Undawn,RPG,PC,Germany,Europe,P000164,25-34,Female,PC,2025-05-21,81,47697,286182,180969.34,102387.18,2453,41.74,82.97,4.3,Yes,Yes
G010,Arena of Valor,MOBA,PC,Pakistan,Asia,P000165,25-34,Male,PC,2026-03-28,106,367471,2572297,37582.6,25914.55,4565,5.68,42.49,3.8,Yes,Yes
G004,Arena of Valor,MOBA,PC,USA,North America,P000166,18-24,Male,PC,2026-06-10,237,345616,2764928,47697.48,35063.34,4028,8.7,64.43,3.6,No,Yes
G002,Speed Drifters,Racing,PC,Indonesia,Asia,P000167,35-44,Male,Android,2026-05-02,203,457710,3661680,157022.08,138209.21,4240,32.6,31.24,4.1,Yes,No
G008,Arena of Valor,MOBA,PC,China,Asia,P000168,13-17,Male,iOS,2025-03-31,164,200217,1201302,4777.61,3330.73,1765,1.89,91.24,3.8,Yes,No
G005,Call of Duty Mobile,FPS,Mobile,Japan,Asia,P000169,18-24,Female,PC,2026-06-22,96,395822,5937330,201223.34,154546.69,115,1343.88,73.36,3.6,No,Yes
G005,Valorant,FPS,PC,UK,Europe,P000170,18-24,Female,Android,2026-03-27,34,176632,1413056,9502.47,8125.7,2006,4.05,78.01,4.2,Yes,No
G010,Call of Duty Mobile,FPS,PC,Indonesia,Asia,P000171,45+,Female,iOS,2025-01-15,11,295584,4138176,218562.42,160595.91,1201,133.72,47.94,3.7,No,Yes
G007,Honor of Kings,MOBA,Mobile,India,Asia,P000172,45+,Male,iOS,2025-12-04,140,100569,1709673,210896.73,186383.08,3694,50.46,39.49,4.8,Yes,Yes
G006,Call of Duty Mobile,FPS,Mobile,Japan,Asia,P000173,25-34,Female,iOS,2025-08-21,10,386286,7339434,83510.93,52962.86,2917,18.16,41.67,4.8,Yes,Yes
G010,Call of Duty Mobile,FPS,Mobile,USA,North America,P000174,13-17,Male,Android,2026-03-13,167,206552,2685176,16807.25,15053.91,2943,5.12,63.31,3.6,No,Yes
G006,Call of Duty Mobile,FPS,PC,India,Asia,P000175,25-34,Male,PC,2025-12-12,176,164381,2465715,185143.49,121167.81,2028,59.75,46.65,5.0,No,No
G007,Arena of Valor,MOBA,PC,Brazil,South America,P000176,35-44,Female,Android,2025-03-09,41,188100,1692900,34769.4,14033.49,3732,3.76,45.2,4.0,No,Yes
G008,Arena of Valor,MOBA,PC,Germany,Europe,P000177,35-44,Male,iOS,2025-11-23,235,489850,3428950,146645.81,80965.88,2915,27.78,36.74,4.8,Yes,Yes
G010,League of Legends,MOBA,PC,Brazil,South America,P000178,45+,Male,Android,2025-09-05,192,374305,1871525,55360.25,33204.35,1661,19.99,28.81,3.7,Yes,Yes
G006,PUBG Mobile,Battle Royale,Mobile,Germany,Europe,P000179,18-24,Female,iOS,2025-01-28,171,183866,1654794,2257.47,1208.46,142,8.51,57.58,4.4,No,Yes
G010,Honor of Kings,MOBA,PC,South Korea,Asia,P000180,25-34,Female,Android,2025-01-27,86,422470,2534820,22712.31,16043.88,4069,3.94,62.8,5.0,Yes,No
G002,Undawn,RPG,PC,Japan,Asia,P000181,25-34,Female,iOS,2025-06-07,173,87144,610008,5631.73,2845.38,4357,0.65,90.75,4.4,Yes,No
G009,Speed Drifters,Racing,PC,China,Asia,P000182,25-34,Female,Android,2025-09-16,7,411843,5765802,163258.55,110158.14,3732,29.52,62.39,3.6,No,Yes
G001,Arena of Valor,MOBA,Mobile,South Korea,Asia,P000183,45+,Male,iOS,2026-01-10,193,401670,2811690,234300.65,166895.85,1021,163.46,35.0,3.8,Yes,Yes
G008,Valorant,FPS,Mobile,Brazil,South America,P000184,25-34,Male,Android,2025-01-16,21,236503,4730060,54070.7,46294.07,3206,14.44,79.05,4.9,No,Yes
G001,Arena of Valor,MOBA,PC,Germany,Europe,P000185,13-17,Female,PC,2026-03-21,66,202128,3638304,226848.14,133337.57,1855,71.88,40.5,3.8,No,No
G003,League of Legends,MOBA,PC,Pakistan,Asia,P000186,25-34,Male,iOS,2025-01-05,129,118565,1185650,119865.43,103916.58,2209,47.04,83.43,3.9,No,No
G008,Arena of Valor,MOBA,Mobile,Germany,Europe,P000187,35-44,Male,iOS,2025-01-26,211,32330,355630,212985.35,163520.28,398,410.85,32.47,5.0,Yes,Yes
G002,League of Legends,MOBA,PC,Indonesia,Asia,P000188,25-34,Female,iOS,2025-02-03,154,268522,4296352,25289.55,12249.53,3273,3.74,40.72,4.7,Yes,Yes
G001,Call of Duty Mobile,FPS,PC,UK,Europe,P000189,13-17,Male,Android,2026-05-15,39,317045,3804540,144137.84,107989.79,183,590.11,60.2,3.5,Yes,Yes
G006,Chess Rush,Strategy,Mobile,UK,Europe,P000190,18-24,Male,iOS,2025-07-01,8,63910,1022560,210053.77,184557.39,653,282.63,42.73,3.6,Yes,Yes
G008,Chess Rush,Strategy,PC,China,Asia,P000191,45+,Female,PC,2026-02-25,228,218973,3503568,67534.78,38012.35,359,105.88,74.93,3.9,No,No
G003,Chess Rush,Strategy,Mobile,South Korea,Asia,P000192,18-24,Female,PC,2026-01-22,66,205789,1852101,97382.33,57719.23,3378,17.09,80.31,4.5,Yes,Yes
G008,Honor of Kings,MOBA,Mobile,South Korea,Asia,P000193,35-44,Female,PC,2025-12-17,156,368955,5534325,171527.89,106555.39,2605,40.9,61.59,4.1,No,No
G002,PUBG Mobile,Battle Royale,Mobile,South Korea,Asia,P000194,45+,Female,iOS,2026-04-30,224,280911,3651843,153590.63,113442.25,2658,42.68,73.34,4.3,No,Yes
G004,Call of Duty Mobile,FPS,Mobile,India,Asia,P000195,18-24,Female,Android,2025-02-14,87,491187,7858992,131458.99,87254.21,3016,28.93,50.54,4.7,No,Yes
G009,CrossFire,FPS,PC,Indonesia,Asia,P000196,35-44,Male,iOS,2026-02-10,79,373376,4853888,94411.58,54984.09,4301,12.78,91.8,4.5,No,No
G004,Call of Duty Mobile,FPS,PC,UK,Europe,P000197,45+,Female,iOS,2025-09-16,9,83580,417900,170364.8,99401.51,4285,23.2,62.27,3.5,No,Yes
G008,Undawn,RPG,Mobile,Indonesia,Asia,P000198,45+,Female,Android,2025-07-26,37,165715,2154295,229314.32,121034.54,2194,55.17,53.35,4.7,No,Yes
G007,Speed Drifters,Racing,PC,South Korea,Asia,P000199,25-34,Male,iOS,2025-05-13,163,197505,1185030,178421.56,97707.81,3361,29.07,37.84,5.0,No,Yes
G009,Arena of Valor,MOBA,PC,Japan,Asia,P000200,35-44,Male,Android,2026-04-19,123,455981,3191867,20904.83,13018.67,3241,4.02,71.96,4.2,No,Yes
G004,PUBG Mobile,Battle Royale,Mobile,Pakistan,Asia,P000201,35-44,Male,PC,2025-10-29,146,213464,4269280,34685.02,26929.45,97,277.62,47.12,4.1,No,Yes
G002,PUBG Mobile,Battle Royale,Mobile,Brazil,South America,P000202,45+,Female,Android,2025-07-24,187,449538,3146766,143185.33,58381.88,4090,14.27,47.48,4.8,No,Yes
G003,CrossFire,FPS,PC,China,Asia,P000203,45+,Female,Android,2025-11-17,103,462143,4159287,80801.64,40006.93,69,579.81,42.09,4.8,No,No
G005,Honor of Kings,MOBA,PC,USA,North America,P000204,18-24,Male,Android,2025-08-01,142,164640,1975680,216827.03,173675.42,4440,39.12,68.7,4.9,No,Yes
G006,Valorant,FPS,Mobile,Japan,Asia,P000205,45+,Male,iOS,2025-11-28,14,109997,2089943,229925.3,155903.99,439,355.13,43.33,4.7,No,Yes
G004,Arena of Valor,MOBA,Mobile,Germany,Europe,P000206,18-24,Female,PC,2025-05-08,17,325196,6178724,102095.17,77990.87,1690,46.15,34.18,4.8,No,Yes
G004,Honor of Kings,MOBA,Mobile,UK,Europe,P000207,18-24,Male,PC,2025-04-14,124,391504,3915040,125056.03,92157.03,2435,37.85,31.38,4.7,Yes,No
G003,Arena of Valor,MOBA,Mobile,USA,North America,P000208,18-24,Female,iOS,2025-08-27,228,375257,7129883,171792.28,82016.8,484,169.46,64.0,4.0,Yes,No
G007,League of Legends,MOBA,Mobile,Japan,Asia,P000209,25-34,Female,Android,2025-10-26,62,292692,3219612,38822.56,31045.86,1910,16.25,68.87,4.5,Yes,No
G002,Call of Duty Mobile,FPS,Mobile,Indonesia,Asia,P000210,45+,Male,iOS,2026-05-17,94,230369,3455535,170047.8,77743.54,2902,26.79,26.19,4.7,Yes,Yes
G004,Speed Drifters,Racing,Mobile,USA,North America,P000211,35-44,Female,Android,2025-11-04,13,457980,6411720,149846.47,100450.81,744,135.01,63.87,3.7,Yes,No
G008,Arena of Valor,MOBA,Mobile,Indonesia,Asia,P000212,25-34,Female,Android,2025-04-23,206,349211,4888954,13463.87,7628.19,3703,2.06,80.75,4.7,No,Yes
G001,Chess Rush,Strategy,Mobile,India,Asia,P000213,35-44,Male,iOS,2025-12-28,24,418133,4181330,149303.34,94165.38,296,318.13,50.11,4.5,Yes,No
G005,Call of Duty Mobile,FPS,Mobile,India,Asia,P000214,25-34,Male,Android,2025-09-02,34,178870,894350,210731.72,176322.8,3954,44.59,35.26,3.9,Yes,No
G005,Speed Drifters,Racing,PC,Brazil,South America,P000215,45+,Male,Android,2025-09-03,191,90997,545982,127188.99,74208.37,1639,45.28,83.39,4.3,Yes,Yes
G003,PUBG Mobile,Battle Royale,PC,China,Asia,P000216,13-17,Female,iOS,2026-06-15,33,261062,2871682,172550.79,88799.98,1423,62.4,44.56,4.8,Yes,Yes
G002,Arena of Valor,MOBA,Mobile,Brazil,South America,P000217,18-24,Male,iOS,2025-12-17,26,317105,1902630,205520.14,89715.01,2783,32.24,79.31,4.2,Yes,Yes
G009,Valorant,FPS,Mobile,South Korea,Asia,P000218,18-24,Female,Android,2025-07-28,55,417406,7513308,9027.57,7170.66,1232,5.82,86.97,4.5,Yes,Yes
G004,Speed Drifters,Racing,Mobile,China,Asia,P000219,25-34,Female,Android,2025-12-24,154,265743,3986145,227115.96,176180.8,533,330.55,35.87,4.9,No,Yes
G003,League of Legends,MOBA,PC,USA,North America,P000220,35-44,Female,PC,2025-04-29,22,479367,2876202,186495.71,152223.08,4856,31.35,89.89,4.7,No,Yes
G001,Arena of Valor,MOBA,PC,Brazil,South America,P000221,35-44,Female,iOS,2026-02-20,27,313085,5948615,140839.84,118133.6,4730,24.98,40.3,4.5,No,No
G007,League of Legends,MOBA,PC,China,Asia,P000222,45+,Female,iOS,2025-05-30,90,162532,3250640,151353.61,132509.43,3914,33.86,61.54,3.6,No,No
G007,Undawn,RPG,Mobile,China,Asia,P000223,13-17,Male,PC,2025-02-12,101,158161,2372415,22906.09,12266.32,3641,3.37,80.14,3.8,No,No
G005,Call of Duty Mobile,FPS,PC,Japan,Asia,P000224,25-34,Male,Android,2026-02-05,139,92774,1113288,88535.9,71530.45,3250,22.01,25.61,4.8,Yes,Yes
G009,Speed Drifters,Racing,PC,Germany,Europe,P000225,18-24,Female,PC,2026-03-03,24,429355,5581615,184409.83,136116.76,4547,29.94,59.46,4.0,No,No
G008,Valorant,FPS,PC,USA,North America,P000226,25-34,Male,Android,2025-05-02,147,351640,5977880,234516.25,188630.34,508,371.32,50.27,4.0,Yes,No
G003,Honor of Kings,MOBA,Mobile,Japan,Asia,P000227,45+,Male,iOS,2025-06-27,196,257954,2321586,2760.49,2396.88,2243,1.07,64.5,5.0,Yes,No
G008,Chess Rush,Strategy,PC,China,Asia,P000228,25-34,Female,Android,2026-05-23,216,225569,4060242,162550.9,130439.27,3136,41.59,28.24,4.3,Yes,Yes
G001,Chess Rush,Strategy,PC,China,Asia,P000229,35-44,Female,PC,2025-07-11,74,90013,1260182,184847.81,89713.8,2575,34.84,45.73,4.9,Yes,No
G005,Speed Drifters,Racing,Mobile,South Korea,Asia,P000230,18-24,Female,PC,2026-02-23,168,61847,804011,91086.07,50991.17,3891,13.1,35.71,4.8,Yes,Yes
G007,League of Legends,MOBA,PC,UK,Europe,P000231,13-17,Female,iOS,2025-01-13,15,251530,4527540,188405.31,101304.54,2991,33.87,60.66,4.5,No,No
G010,Undawn,RPG,PC,Japan,Asia,P000232,13-17,Female,Android,2025-06-30,190,144209,1730508,221586.56,185645.23,809,229.47,67.47,4.5,No,No
G003,Valorant,FPS,PC,South Korea,Asia,P000233,25-34,Male,Android,2025-12-13,179,210819,4216380,201627.4,115907.66,1541,75.22,29.42,4.1,Yes,Yes
G003,Undawn,RPG,Mobile,South Korea,Asia,P000234,18-24,Male,iOS,2025-02-04,195,216644,2383084,143856.94,77237.71,1105,69.9,89.98,4.9,No,No
G009,Call of Duty Mobile,FPS,PC,South Korea,Asia,P000235,45+,Male,Android,2025-11-13,29,326049,4238637,178293.22,140096.08,4974,28.17,49.1,4.4,Yes,No
G008,Honor of Kings,MOBA,Mobile,UK,Europe,P000236,35-44,Female,PC,2025-03-02,119,42843,342744,209810.25,118033.17,48,2459.02,64.55,4.4,Yes,Yes
G006,Chess Rush,Strategy,Mobile,Pakistan,Asia,P000237,18-24,Male,iOS,2025-02-01,62,62957,1259140,56893.27,40663.02,2806,14.49,77.13,3.5,No,No
G007,Valorant,FPS,PC,India,Asia,P000238,18-24,Male,iOS,2025-12-04,173,335306,4358978,181408.29,125617.98,3297,38.1,91.08,3.6,No,Yes
G007,CrossFire,FPS,Mobile,Pakistan,Asia,P000239,25-34,Male,Android,2026-06-13,9,362914,6895366,48493.39,34325.68,936,36.67,54.39,3.8,Yes,No
G002,Arena of Valor,MOBA,PC,UK,Europe,P000240,18-24,Female,Android,2025-09-28,147,401123,5615722,187165.27,163611.0,149,1098.06,48.81,3.7,No,No
G008,League of Legends,MOBA,Mobile,India,Asia,P000241,25-34,Male,Android,2026-01-08,204,28195,281950,173138.87,105702.91,260,406.55,84.25,4.2,Yes,No
G009,Valorant,FPS,PC,Pakistan,Asia,P000242,18-24,Female,iOS,2025-01-22,237,475444,4278996,212642.22,141226.47,2078,67.96,37.94,3.9,No,No
G009,Call of Duty Mobile,FPS,PC,South Korea,Asia,P000243,13-17,Male,Android,2026-04-20,204,75165,676485,4206.04,2132.52,4815,0.44,27.9,4.8,Yes,No
G001,Valorant,FPS,Mobile,Germany,Europe,P000244,18-24,Female,iOS,2025-04-17,30,298383,5669277,121647.47,87553.78,1705,51.35,64.61,3.7,Yes,No
G008,Speed Drifters,Racing,Mobile,Germany,Europe,P000245,35-44,Male,PC,2026-04-26,182,311990,5927810,190661.02,130618.07,460,283.95,84.0,4.4,Yes,No
G007,Undawn,RPG,Mobile,South Korea,Asia,P000246,13-17,Male,Android,2025-07-24,210,37894,454728,200194.73,169085.18,60,2818.09,25.06,4.2,No,Yes
G008,Arena of Valor,MOBA,Mobile,China,Asia,P000247,13-17,Male,Android,2025-06-16,162,492773,8869914,66475.8,31689.43,169,187.51,59.31,3.7,No,Yes
G009,PUBG Mobile,Battle Royale,Mobile,China,Asia,P000248,13-17,Female,iOS,2026-02-11,176,296448,2075136,126116.31,89532.76,4890,18.31,25.51,4.6,Yes,Yes
G002,Chess Rush,Strategy,Mobile,Pakistan,Asia,P000249,45+,Female,PC,2025-04-07,27,114449,915592,177324.34,136144.86,3534,38.52,73.92,4.8,Yes,Yes
G010,Valorant,FPS,PC,USA,North America,P000250,18-24,Male,Android,2025-03-18,16,163714,2291996,190842.74,90442.57,4987,18.14,32.62,4.5,Yes,No
G001,Speed Drifters,Racing,Mobile,South Korea,Asia,P000251,13-17,Male,iOS,2025-02-26,51,489333,5382663,229184.58,175634.22,673,260.97,66.45,3.9,No,Yes
G008,League of Legends,MOBA,Mobile,USA,North America,P000252,35-44,Female,iOS,2025-09-13,8,448701,7179216,8059.99,4764.63,1348,3.53,52.63,3.5,Yes,No
G003,Valorant,FPS,Mobile,China,Asia,P000253,13-17,Female,iOS,2025-12-12,98,408920,4907040,222564.7,177450.73,4378,40.53,29.31,3.7,No,Yes
G002,Arena of Valor,MOBA,Mobile,UK,Europe,P000254,18-24,Female,Android,2025-09-24,115,32998,395976,234548.19,141608.89,4270,33.16,72.96,5.0,Yes,No
G001,Undawn,RPG,Mobile,Indonesia,Asia,P000255,18-24,Female,PC,2025-05-26,172,367093,5139302,188530.05,98835.91,2126,46.49,29.65,3.6,No,No
G003,PUBG Mobile,Battle Royale,Mobile,India,Asia,P000256,35-44,Female,iOS,2025-07-02,235,387519,2712633,134383.94,58688.76,630,93.16,31.71,4.0,No,Yes
G007,Speed Drifters,Racing,Mobile,India,Asia,P000257,13-17,Male,iOS,2025-12-10,76,456573,8674887,86244.18,70387.59,271,259.73,66.87,4.8,Yes,Yes
G001,Call of Duty Mobile,FPS,PC,Germany,Europe,P000258,25-34,Male,PC,2025-08-17,20,168562,2191306,45971.31,21690.63,815,26.61,29.34,3.5,Yes,No
G006,Valorant,FPS,PC,UK,Europe,P000259,18-24,Male,Android,2025-06-19,78,383872,3838720,35451.61,28148.21,2081,13.53,75.97,4.9,Yes,Yes
G005,Arena of Valor,MOBA,Mobile,Brazil,South America,P000260,13-17,Male,PC,2026-01-22,219,404845,6882365,213431.12,111077.57,3884,28.6,49.75,3.9,No,No
G002,Speed Drifters,Racing,PC,India,Asia,P000261,35-44,Male,Android,2026-03-13,117,62608,1189552,139269.34,89978.92,3335,26.98,29.07,3.8,No,No
G008,Speed Drifters,Racing,Mobile,Pakistan,Asia,P000262,45+,Female,Android,2025-03-03,115,130346,1955190,139142.18,60632.38,1841,32.93,60.16,3.9,Yes,No
G003,Arena of Valor,MOBA,Mobile,India,Asia,P000263,35-44,Female,Android,2025-07-30,76,48557,971140,67060.51,57809.31,3795,15.23,69.42,4.0,Yes,No
G008,Speed Drifters,Racing,Mobile,USA,North America,P000264,45+,Male,iOS,2025-05-23,171,99357,496785,157259.44,126715.72,220,575.98,49.42,4.1,No,Yes
G008,Valorant,FPS,Mobile,Indonesia,Asia,P000265,13-17,Female,iOS,2025-05-24,219,371878,4462536,4897.74,3081.86,691,4.46,37.83,4.6,Yes,Yes
G002,CrossFire,FPS,PC,China,Asia,P000266,25-34,Female,PC,2025-08-06,164,361054,3610540,4140.04,3619.21,1929,1.88,85.7,3.8,No,Yes
G007,League of Legends,MOBA,Mobile,Pakistan,Asia,P000267,25-34,Female,PC,2025-01-24,150,147071,1764852,243759.21,189619.37,280,677.21,50.05,3.7,Yes,Yes
G003,Undawn,RPG,PC,USA,North America,P000268,18-24,Male,iOS,2026-03-03,43,323059,6138121,119291.22,80394.09,3186,25.23,85.99,5.0,Yes,No
G007,Honor of Kings,MOBA,PC,Indonesia,Asia,P000269,45+,Male,Android,2025-10-03,187,127846,2301228,42707.89,29587.79,3726,7.94,52.32,3.6,Yes,Yes
G007,League of Legends,MOBA,PC,India,Asia,P000270,45+,Male,iOS,2025-09-07,132,156503,1565030,217742.43,132832.33,4356,30.49,69.09,4.4,No,Yes
G004,CrossFire,FPS,PC,India,Asia,P000271,25-34,Female,PC,2025-03-17,184,315476,4101188,143008.44,70183.21,2114,33.2,74.67,4.4,No,Yes
G008,Valorant,FPS,PC,China,Asia,P000272,18-24,Female,Android,2025-08-01,143,238254,4765080,85667.6,66854.17,1496,44.69,52.41,4.9,Yes,No
G004,Valorant,FPS,PC,South Korea,Asia,P000273,13-17,Male,PC,2025-05-20,231,352779,7055580,191953.33,89024.49,1843,48.3,52.21,4.1,Yes,No
G006,Undawn,RPG,Mobile,Pakistan,Asia,P000274,35-44,Male,PC,2025-06-14,105,499078,7486170,144662.85,83592.05,3601,23.21,49.77,4.9,No,Yes
G003,Arena of Valor,MOBA,Mobile,Germany,Europe,P000275,45+,Female,PC,2025-02-16,55,408154,4489694,92934.39,76683.99,2115,36.26,85.1,4.4,No,No
G001,Honor of Kings,MOBA,Mobile,India,Asia,P000276,18-24,Male,iOS,2025-08-31,9,423589,2117945,209435.62,92756.98,2059,45.05,26.6,3.6,Yes,Yes
G008,Call of Duty Mobile,FPS,PC,Pakistan,Asia,P000277,25-34,Male,Android,2025-09-28,46,180823,1265761,131058.85,73403.39,3439,21.34,42.79,3.6,Yes,No
G001,Call of Duty Mobile,FPS,Mobile,Japan,Asia,P000278,35-44,Female,iOS,2025-01-18,63,184148,3682960,36125.17,25381.11,4610,5.51,45.86,3.6,No,Yes
G004,PUBG Mobile,Battle Royale,Mobile,Germany,Europe,P000279,35-44,Female,Android,2025-01-14,54,84822,933042,198681.16,124390.6,3857,32.25,87.55,3.8,No,Yes
G004,League of Legends,MOBA,PC,UK,Europe,P000280,18-24,Female,PC,2025-07-16,235,227023,3405345,181382.69,75355.87,212,355.45,37.32,5.0,No,Yes
G007,Call of Duty Mobile,FPS,PC,China,Asia,P000281,45+,Female,Android,2025-11-20,27,123652,2349388,193059.62,157053.17,2556,61.44,44.66,4.0,Yes,Yes
G009,Call of Duty Mobile,FPS,PC,Brazil,South America,P000282,35-44,Female,Android,2025-04-19,173,247092,1235460,50229.25,23095.03,4171,5.54,29.69,4.1,No,Yes
G006,League of Legends,MOBA,PC,UK,Europe,P000283,25-34,Male,Android,2026-04-12,27,121329,2305251,80241.9,51230.31,3447,14.86,67.67,3.9,Yes,Yes
G007,PUBG Mobile,Battle Royale,Mobile,Pakistan,Asia,P000284,18-24,Female,PC,2025-04-07,188,363644,2181864,75694.15,32871.7,2811,11.69,89.56,3.6,No,Yes
G007,Chess Rush,Strategy,Mobile,India,Asia,P000285,18-24,Male,iOS,2026-03-13,186,372084,2604588,79685.8,64487.11,4965,12.99,47.65,3.7,Yes,No
G008,Chess Rush,Strategy,Mobile,India,Asia,P000286,18-24,Female,iOS,2026-02-07,188,53069,689897,235795.78,205116.19,3187,64.36,38.53,4.7,Yes,No
G010,PUBG Mobile,Battle Royale,PC,UK,Europe,P000287,25-34,Male,PC,2025-12-16,179,182655,2191860,7886.87,5177.03,1236,4.19,37.56,4.1,Yes,Yes
G004,Undawn,RPG,PC,Japan,Asia,P000288,25-34,Female,iOS,2026-01-19,163,10460,135980,152025.13,129175.66,2699,47.86,48.64,4.1,Yes,Yes
G003,Honor of Kings,MOBA,Mobile,South Korea,Asia,P000289,25-34,Female,PC,2025-11-30,102,401513,4818156,204423.19,147615.08,447,330.24,54.28,4.0,Yes,No
G009,Honor of Kings,MOBA,Mobile,Japan,Asia,P000290,45+,Female,iOS,2026-04-27,205,474702,4747020,212121.21,178058.97,1159,153.63,55.94,4.6,Yes,No
G004,Valorant,FPS,PC,Brazil,South America,P000291,13-17,Male,iOS,2025-02-23,55,38563,308504,30468.61,25694.42,229,112.2,82.61,4.5,No,No
G006,CrossFire,FPS,Mobile,USA,North America,P000292,45+,Male,iOS,2026-04-02,111,339827,6796540,80312.76,45977.52,2572,17.88,25.79,4.9,Yes,Yes
G010,Arena of Valor,MOBA,Mobile,Japan,Asia,P000293,35-44,Female,Android,2025-05-15,114,289566,4633056,231973.65,169200.66,1042,162.38,91.91,3.8,No,No
G003,PUBG Mobile,Battle Royale,PC,Brazil,South America,P000294,13-17,Female,Android,2025-12-02,82,421235,2527410,55532.99,46734.06,3570,13.09,91.44,4.3,Yes,No
G003,Chess Rush,Strategy,Mobile,UK,Europe,P000295,13-17,Male,PC,2026-01-06,18,10681,96129,151610.98,89298.49,4616,19.35,86.91,3.8,Yes,Yes
G001,Chess Rush,Strategy,PC,Pakistan,Asia,P000296,18-24,Female,PC,2025-10-10,64,493964,4445676,140431.23,66261.14,3610,18.35,53.16,4.3,No,Yes
G009,PUBG Mobile,Battle Royale,PC,China,Asia,P000297,18-24,Male,Android,2025-06-29,236,425838,6387570,225905.56,109047.9,1961,55.61,83.45,5.0,Yes,No
G008,Undawn,RPG,Mobile,Brazil,South America,P000298,13-17,Female,Android,2025-11-24,122,147888,2661984,231348.94,98619.04,34,2900.56,36.5,3.8,No,No
G005,Arena of Valor,MOBA,PC,Brazil,South America,P000299,18-24,Male,iOS,2025-03-29,41,124368,1243680,217450.17,125745.67,3591,35.02,37.94,4.0,No,Yes
G005,CrossFire,FPS,PC,Pakistan,Asia,P000300,45+,Male,iOS,2026-06-06,42,445364,8461916,192406.17,133919.63,3895,34.38,58.51,3.8,No,No
G003,PUBG Mobile,Battle Royale,PC,South Korea,Asia,P000301,45+,Male,Android,2026-05-04,95,57659,922544,183778.74,104347.01,3230,32.31,59.1,4.6,No,No
G007,Undawn,RPG,PC,USA,North America,P000302,45+,Male,iOS,2025-06-10,145,87035,435175,237377.06,112198.23,3017,37.19,61.98,4.5,No,Yes
G006,Call of Duty Mobile,FPS,Mobile,China,Asia,P000303,25-34,Female,PC,2026-05-04,34,328163,4922445,201831.82,125217.78,2270,55.16,47.29,4.1,No,Yes
G005,Valorant,FPS,PC,South Korea,Asia,P000304,25-34,Female,Android,2026-01-22,10,40229,643664,202790.93,144826.14,118,1227.34,30.07,3.8,Yes,Yes
G003,League of Legends,MOBA,Mobile,Brazil,South America,P000305,18-24,Female,Android,2025-02-10,196,119962,719772,109719.56,50580.68,897,56.39,58.29,4.6,No,Yes
G001,Call of Duty Mobile,FPS,Mobile,Germany,Europe,P000306,25-34,Male,Android,2026-04-20,46,71226,997164,10486.0,4487.72,1037,4.33,32.18,3.8,No,Yes
G004,Valorant,FPS,PC,India,Asia,P000307,13-17,Male,Android,2025-07-04,233,454314,8177652,81998.05,49568.51,3674,13.49,35.2,4.0,Yes,No
G001,Chess Rush,Strategy,PC,Germany,Europe,P000308,35-44,Male,PC,2025-12-12,174,361886,2171316,196013.46,132047.24,4736,27.88,51.53,4.9,Yes,Yes
G009,Speed Drifters,Racing,Mobile,Indonesia,Asia,P000309,25-34,Female,PC,2025-07-13,150,365896,6220232,39999.43,28922.32,4118,7.02,50.5,4.5,No,No
G010,Undawn,RPG,Mobile,Germany,Europe,P000310,45+,Female,iOS,2025-09-26,210,89550,1343250,223864.24,110909.38,1748,63.45,65.93,3.7,No,No
G007,PUBG Mobile,Battle Royale,PC,Pakistan,Asia,P000311,45+,Female,PC,2025-01-05,27,492698,2956188,38121.77,29755.02,4716,6.31,64.46,3.7,No,No
